student_id,concept_id,concept_name,subject_id,difficulty,mastery,questions_correct,questions_total,accuracy,avg_response_time,practice_sessions,reassessment_flag,improvement,target_status
1733,13,Integrals,1,Advanced,60.02,5,6,83.33,52.34,1,1,5.11,Adequate
1733,33,Programming Fundamentals,3,Beginner,55.19,2,6,33.33,55.26,2,1,11.22,Weak
1733,24,Waves,2,Intermediate,57.86,3,6,50.0,43.28,2,0,0.0,Weak
1733,28,Optics,2,Advanced,60.47,2,6,33.33,50.41,2,1,-10.0,Adequate
1733,37,Object-Oriented Programming,3,Intermediate,68.69,2,6,33.33,24.38,5,0,0.0,Adequate
1733,39,Computer Networks,3,Intermediate,49.18,1,6,16.67,21.74,7,1,6.32,Weak
1733,44,Machine Learning Fundamentals,3,Advanced,34.65,0,6,0.0,27.98,0,0,0.0,Critical
1734,25,Electric Circuits,2,Intermediate,37.64,3,6,50.0,40.81,0,0,0.0,Critical
1734,38,Database Fundamentals,3,Intermediate,15.11,0,6,0.0,54.39,4,1,23.84,Critical
1734,33,Programming Fundamentals,3,Beginner,26.73,0,6,0.0,50.31,6,1,31.46,Critical
1734,3,Linear Equations,1,Beginner,57.47,1,6,16.67,27.59,0,1,33.98,Weak
1734,2,Algebraic Expressions,1,Beginner,37.02,1,6,16.67,51.76,5,0,0.0,Critical
1734,15,Advanced Probability,1,Advanced,32.5,0,6,0.0,49.63,7,1,10.32,Critical
1734,18,Forces,2,Beginner,36.44,3,6,50.0,36.99,4,0,0.0,Critical
1734,6,Quadratic Equations,1,Intermediate,38.87,0,6,0.0,38.61,4,1,22.11,Critical
1734,45,Computer Architecture,3,Advanced,13.85,0,6,0.0,39.34,7,0,0.0,Critical
1734,12,Derivatives,1,Advanced,14.17,1,6,16.67,48.95,4,1,17.18,Critical
1734,36,Data Structures,3,Intermediate,19.96,0,6,0.0,61.42,4,0,0.0,Critical
1734,5,Basic Geometry,1,Beginner,36.84,2,6,33.33,49.49,2,0,0.0,Critical
1734,42,Advanced Data Structures,3,Advanced,22.05,1,6,16.67,34.83,2,1,16.39,Critical
1734,23,Circular Motion,2,Intermediate,42.21,1,6,16.67,45.58,7,1,21.51,Weak
1734,24,Waves,2,Intermediate,13.69,0,6,0.0,51.29,3,1,6.67,Critical
1735,32,Algorithms,3,Beginner,47.35,2,6,33.33,65.52,7,0,0.0,Weak
1735,27,Electromagnetism,2,Advanced,0.0,0,6,0.0,68.26,1,1,10.6,Critical
1735,8,Systems of Equations,1,Intermediate,40.23,0,6,0.0,63.68,1,1,-2.27,Weak
1735,6,Quadratic Equations,1,Intermediate,31.51,1,6,16.67,46.68,6,0,0.0,Critical
1735,40,Operating Systems Basics,3,Intermediate,22.37,1,6,16.67,39.23,3,0,0.0,Critical
1735,4,Ratios and Proportions,1,Beginner,41.94,0,6,0.0,33.37,3,0,0.0,Weak
1735,13,Integrals,1,Advanced,26.06,2,6,33.33,40.92,1,0,0.0,Critical
1735,37,Object-Oriented Programming,3,Intermediate,29.23,1,6,16.67,47.15,4,0,0.0,Critical
1735,45,Computer Architecture,3,Advanced,15.54,0,6,0.0,45.74,2,1,20.47,Critical
1735,20,Electricity Basics,2,Beginner,3.71,1,6,16.67,34.0,1,0,0.0,Critical
1736,16,Measurement and Units,2,Beginner,61.5,5,6,83.33,35.66,0,1,14.89,Adequate
1736,17,Motion,2,Beginner,64.14,4,6,66.67,58.11,0,1,21.92,Adequate
1736,31,Computational Thinking,3,Beginner,39.73,2,6,33.33,40.53,0,0,0.0,Critical
1736,19,Energy,2,Beginner,44.6,2,6,33.33,50.3,4,0,0.0,Weak
1736,1,Number Systems,1,Beginner,26.9,2,6,33.33,50.15,1,1,1.01,Critical
1736,24,Waves,2,Intermediate,40.8,2,6,33.33,51.78,2,0,0.0,Weak
1736,22,Work and Power,2,Intermediate,44.41,2,6,33.33,42.43,6,0,0.0,Weak
1736,34,Data Representation,3,Beginner,39.4,0,6,0.0,63.08,5,0,0.0,Critical
1736,27,Electromagnetism,2,Advanced,30.86,1,6,16.67,49.43,2,0,0.0,Critical
1737,36,Data Structures,3,Intermediate,53.66,4,6,66.67,67.23,7,1,35.28,Weak
1737,33,Programming Fundamentals,3,Beginner,60.32,4,6,66.67,42.76,4,0,0.0,Adequate
1737,13,Integrals,1,Advanced,74.51,3,6,50.0,37.04,4,1,8.42,Adequate
1737,30,Quantum Physics Basics,2,Advanced,63.4,3,6,50.0,43.42,2,1,14.05,Adequate
1737,10,Probability,1,Intermediate,81.92,5,6,83.33,23.75,2,0,0.0,Strong
1737,41,Algorithm Analysis,3,Advanced,28.48,0,6,0.0,42.72,2,1,15.62,Critical
1737,5,Basic Geometry,1,Beginner,100.0,6,6,100.0,29.25,6,1,22.74,Strong
1737,42,Advanced Data Structures,3,Advanced,32.05,2,6,33.33,35.41,3,1,19.43,Critical
1737,32,Algorithms,3,Beginner,49.91,3,6,50.0,36.51,2,0,0.0,Weak
1737,11,Limits,1,Advanced,66.52,3,6,50.0,41.98,2,1,32.58,Adequate
1737,39,Computer Networks,3,Intermediate,69.96,5,6,83.33,40.18,0,0,0.0,Adequate
1737,26,Thermodynamics,2,Advanced,46.65,4,6,66.67,16.47,0,1,25.29,Weak
1737,20,Electricity Basics,2,Beginner,80.96,5,6,83.33,23.74,1,0,0.0,Strong
1737,31,Computational Thinking,3,Beginner,54.89,3,6,50.0,28.15,2,1,18.34,Weak
1738,8,Systems of Equations,1,Intermediate,13.65,0,6,0.0,59.85,5,0,0.0,Critical
1738,40,Operating Systems Basics,3,Intermediate,41.43,2,6,33.33,58.11,3,0,0.0,Weak
1738,24,Waves,2,Intermediate,22.44,0,6,0.0,42.6,5,1,6.24,Critical
1738,22,Work and Power,2,Intermediate,12.74,0,6,0.0,43.04,4,0,0.0,Critical
1738,15,Advanced Probability,1,Advanced,5.44,0,6,0.0,39.63,7,0,0.0,Critical
1738,1,Number Systems,1,Beginner,18.46,0,6,0.0,42.57,5,0,0.0,Critical
1738,39,Computer Networks,3,Intermediate,30.5,2,6,33.33,56.4,0,1,16.61,Critical
1739,44,Machine Learning Fundamentals,3,Advanced,11.42,0,6,0.0,21.99,2,0,0.0,Critical
1739,45,Computer Architecture,3,Advanced,19.55,0,6,0.0,31.65,0,0,0.0,Critical
1739,8,Systems of Equations,1,Intermediate,53.51,4,6,66.67,10.8,5,0,0.0,Weak
1739,21,Momentum,2,Intermediate,41.43,4,6,66.67,41.51,2,0,0.0,Weak
1739,19,Energy,2,Beginner,38.88,3,6,50.0,28.58,1,0,0.0,Critical
1739,28,Optics,2,Advanced,41.99,2,6,33.33,36.47,6,0,0.0,Weak
1739,10,Probability,1,Intermediate,57.28,4,6,66.67,35.38,1,1,13.79,Weak
1739,2,Algebraic Expressions,1,Beginner,74.24,5,6,83.33,47.46,5,0,0.0,Adequate
1739,5,Basic Geometry,1,Beginner,54.05,3,6,50.0,44.95,2,0,0.0,Weak
1739,31,Computational Thinking,3,Beginner,35.39,1,6,16.67,36.17,6,0,0.0,Critical
1740,33,Programming Fundamentals,3,Beginner,79.92,3,6,50.0,56.67,6,1,22.52,Adequate
1740,23,Circular Motion,2,Intermediate,54.31,3,6,50.0,68.12,0,0,0.0,Weak
1740,1,Number Systems,1,Beginner,83.84,3,6,50.0,36.92,7,0,0.0,Strong
1740,19,Energy,2,Beginner,70.85,2,6,33.33,12.65,1,1,17.65,Adequate
1740,45,Computer Architecture,3,Advanced,60.79,5,6,83.33,48.65,4,0,0.0,Adequate
1740,35,Computer Systems Basics,3,Beginner,69.62,5,6,83.33,31.98,1,1,24.53,Adequate
1740,4,Ratios and Proportions,1,Beginner,85.48,6,6,100.0,28.95,3,0,0.0,Strong
1740,43,Artificial Intelligence Fundamentals,3,Advanced,76.64,2,6,33.33,31.44,6,1,20.71,Adequate
1741,44,Machine Learning Fundamentals,3,Advanced,36.04,2,6,33.33,26.6,5,1,21.4,Critical
1741,40,Operating Systems Basics,3,Intermediate,33.23,3,6,50.0,54.56,4,1,24.88,Critical
1741,5,Basic Geometry,1,Beginner,27.51,0,6,0.0,37.16,5,1,20.72,Critical
1741,43,Artificial Intelligence Fundamentals,3,Advanced,25.57,0,6,0.0,37.66,2,1,33.49,Critical
1741,13,Integrals,1,Advanced,12.19,0,6,0.0,43.27,2,1,26.87,Critical
1741,33,Programming Fundamentals,3,Beginner,45.32,4,6,66.67,37.94,5,1,30.84,Weak
1741,10,Probability,1,Intermediate,23.82,1,6,16.67,53.76,5,0,0.0,Critical
1741,6,Quadratic Equations,1,Intermediate,20.98,1,6,16.67,37.97,5,1,22.17,Critical
1741,11,Limits,1,Advanced,12.44,0,6,0.0,36.29,2,0,0.0,Critical
1741,32,Algorithms,3,Beginner,35.97,1,6,16.67,60.37,4,1,27.95,Critical
1741,20,Electricity Basics,2,Beginner,30.96,1,6,16.67,62.15,5,0,0.0,Critical
1741,28,Optics,2,Advanced,31.81,1,6,16.67,50.71,0,0,0.0,Critical
1742,22,Work and Power,2,Intermediate,71.75,6,6,100.0,36.48,7,0,0.0,Adequate
1742,37,Object-Oriented Programming,3,Intermediate,46.28,1,6,16.67,29.94,5,0,0.0,Weak
1742,6,Quadratic Equations,1,Intermediate,73.84,5,6,83.33,21.3,6,0,0.0,Adequate
1742,42,Advanced Data Structures,3,Advanced,36.31,0,6,0.0,30.88,0,0,0.0,Critical
1742,17,Motion,2,Beginner,67.56,4,6,66.67,29.57,2,1,33.05,Adequate
1742,9,Trigonometry,1,Intermediate,81.0,4,6,66.67,41.06,6,1,8.3,Strong
1742,20,Electricity Basics,2,Beginner,88.13,6,6,100.0,32.73,0,1,8.42,Strong
1742,24,Waves,2,Intermediate,76.96,6,6,100.0,19.64,7,1,9.16,Adequate
1743,26,Thermodynamics,2,Advanced,57.48,3,6,50.0,45.04,4,1,23.56,Weak
1743,34,Data Representation,3,Beginner,58.78,4,6,66.67,47.87,0,1,11.48,Weak
1743,6,Quadratic Equations,1,Intermediate,60.52,3,6,50.0,39.47,2,0,0.0,Adequate
1743,2,Algebraic Expressions,1,Beginner,61.13,4,6,66.67,26.02,0,1,18.1,Adequate
1743,22,Work and Power,2,Intermediate,53.36,4,6,66.67,19.03,4,1,12.04,Weak
1743,16,Measurement and Units,2,Beginner,59.38,4,6,66.67,25.11,7,0,0.0,Weak
1743,32,Algorithms,3,Beginner,84.9,3,6,50.0,34.49,2,1,6.76,Strong
1743,17,Motion,2,Beginner,59.01,2,6,33.33,47.38,2,0,0.0,Weak
1743,31,Computational Thinking,3,Beginner,58.76,1,6,16.67,52.74,3,0,0.0,Weak
1743,7,Functions,1,Intermediate,53.75,3,6,50.0,20.03,2,0,0.0,Weak
1743,38,Database Fundamentals,3,Intermediate,49.83,5,6,83.33,46.85,4,1,15.87,Weak
1743,42,Advanced Data Structures,3,Advanced,52.57,1,6,16.67,62.17,5,0,0.0,Weak
1743,4,Ratios and Proportions,1,Beginner,63.75,5,6,83.33,44.02,3,0,0.0,Adequate
1744,33,Programming Fundamentals,3,Beginner,61.16,4,6,66.67,30.19,7,0,0.0,Adequate
1744,13,Integrals,1,Advanced,40.68,2,6,33.33,42.6,2,1,14.61,Weak
1744,4,Ratios and Proportions,1,Beginner,60.13,2,6,33.33,31.53,7,0,0.0,Adequate
1744,22,Work and Power,2,Intermediate,48.2,1,6,16.67,44.97,0,0,0.0,Weak
1744,27,Electromagnetism,2,Advanced,50.14,2,6,33.33,45.77,4,1,9.58,Weak
1744,44,Machine Learning Fundamentals,3,Advanced,48.44,2,6,33.33,37.95,1,1,5.21,Weak
1744,39,Computer Networks,3,Intermediate,27.69,1,6,16.67,40.22,1,0,0.0,Critical
1744,3,Linear Equations,1,Beginner,69.06,4,6,66.67,51.53,5,0,0.0,Adequate
1744,45,Computer Architecture,3,Advanced,50.25,3,6,50.0,23.86,4,1,-6.81,Weak
1744,9,Trigonometry,1,Intermediate,32.72,1,6,16.67,57.09,4,0,0.0,Critical
1744,29,Modern Physics,2,Advanced,54.15,3,6,50.0,47.78,1,0,0.0,Weak
1744,31,Computational Thinking,3,Beginner,54.46,3,6,50.0,51.36,0,0,0.0,Weak
1744,40,Operating Systems Basics,3,Intermediate,61.56,3,6,50.0,35.33,2,0,0.0,Adequate
1744,18,Forces,2,Beginner,64.63,4,6,66.67,61.71,2,0,0.0,Adequate
1744,15,Advanced Probability,1,Advanced,25.43,3,6,50.0,30.13,3,0,0.0,Critical
1745,11,Limits,1,Advanced,3.01,0,6,0.0,54.46,6,0,0.0,Critical
1745,13,Integrals,1,Advanced,18.3,1,6,16.67,31.12,2,1,2.9,Critical
1745,9,Trigonometry,1,Intermediate,10.89,0,6,0.0,55.64,7,0,0.0,Critical
1745,19,Energy,2,Beginner,20.32,1,6,16.67,43.5,3,1,-3.97,Critical
1745,23,Circular Motion,2,Intermediate,21.88,0,6,0.0,60.72,3,0,0.0,Critical
1746,9,Trigonometry,1,Intermediate,14.06,2,6,33.33,64.06,0,0,0.0,Critical
1746,4,Ratios and Proportions,1,Beginner,16.75,0,6,0.0,52.68,6,0,0.0,Critical
1746,34,Data Representation,3,Beginner,16.05,1,6,16.67,41.48,2,0,0.0,Critical
1746,39,Computer Networks,3,Intermediate,22.52,1,6,16.67,62.58,2,1,13.35,Critical
1746,12,Derivatives,1,Advanced,0.0,1,6,16.67,33.33,4,0,0.0,Critical
1746,18,Forces,2,Beginner,21.76,0,6,0.0,33.48,5,1,14.03,Critical
1746,45,Computer Architecture,3,Advanced,18.66,0,6,0.0,58.25,2,0,0.0,Critical
1746,33,Programming Fundamentals,3,Beginner,29.56,1,6,16.67,85.18,6,0,0.0,Critical
1746,44,Machine Learning Fundamentals,3,Advanced,13.03,2,6,33.33,46.55,7,1,28.01,Critical
1746,28,Optics,2,Advanced,1.31,0,6,0.0,69.6,3,0,0.0,Critical
1746,2,Algebraic Expressions,1,Beginner,12.7,0,6,0.0,51.32,1,1,16.05,Critical
1747,44,Machine Learning Fundamentals,3,Advanced,56.36,4,6,66.67,35.92,2,1,12.22,Weak
1747,6,Quadratic Equations,1,Intermediate,49.15,3,6,50.0,45.98,0,1,16.67,Weak
1747,37,Object-Oriented Programming,3,Intermediate,70.87,4,6,66.67,47.31,0,1,35.96,Adequate
1747,32,Algorithms,3,Beginner,78.99,4,6,66.67,29.82,0,0,0.0,Adequate
1747,23,Circular Motion,2,Intermediate,41.98,3,6,50.0,52.56,4,1,21.13,Weak
1747,35,Computer Systems Basics,3,Beginner,67.89,3,6,50.0,34.52,6,0,0.0,Adequate
1747,43,Artificial Intelligence Fundamentals,3,Advanced,62.41,4,6,66.67,47.91,5,1,6.8,Adequate
1747,33,Programming Fundamentals,3,Beginner,70.42,6,6,100.0,32.33,5,0,0.0,Adequate
1747,2,Algebraic Expressions,1,Beginner,72.6,4,6,66.67,47.8,5,0,0.0,Adequate
1748,17,Motion,2,Beginner,78.41,4,6,66.67,53.28,3,1,9.86,Adequate
1748,9,Trigonometry,1,Intermediate,60.69,5,6,83.33,5.0,1,1,6.02,Adequate
1748,39,Computer Networks,3,Intermediate,64.07,5,6,83.33,45.18,5,0,0.0,Adequate
1748,6,Quadratic Equations,1,Intermediate,83.9,2,6,33.33,38.77,3,0,0.0,Strong
1748,19,Energy,2,Beginner,88.48,4,6,66.67,41.62,5,1,1.78,Strong
1748,32,Algorithms,3,Beginner,84.2,3,6,50.0,40.1,5,1,-10.0,Strong
1748,16,Measurement and Units,2,Beginner,80.03,4,6,66.67,26.82,6,1,0.29,Strong
1748,33,Programming Fundamentals,3,Beginner,82.79,6,6,100.0,6.63,7,0,0.0,Strong
1749,36,Data Structures,3,Intermediate,53.18,3,6,50.0,37.98,6,1,6.73,Weak
1749,28,Optics,2,Advanced,57.85,1,6,16.67,27.45,1,0,0.0,Weak
1749,40,Operating Systems Basics,3,Intermediate,78.08,4,6,66.67,46.98,1,0,0.0,Adequate
1749,5,Basic Geometry,1,Beginner,61.41,2,6,33.33,33.88,6,0,0.0,Adequate
1749,19,Energy,2,Beginner,75.59,4,6,66.67,29.24,2,0,0.0,Adequate
1749,38,Database Fundamentals,3,Intermediate,44.52,1,6,16.67,34.64,7,0,0.0,Weak
1750,9,Trigonometry,1,Intermediate,85.93,3,6,50.0,49.82,7,0,0.0,Strong
1750,5,Basic Geometry,1,Beginner,92.54,5,6,83.33,33.55,3,0,0.0,Strong
1750,25,Electric Circuits,2,Intermediate,68.25,3,6,50.0,47.05,6,0,0.0,Adequate
1750,18,Forces,2,Beginner,84.39,3,6,50.0,44.11,0,0,0.0,Strong
1750,17,Motion,2,Beginner,69.75,4,6,66.67,40.67,6,1,28.12,Adequate
1750,31,Computational Thinking,3,Beginner,74.86,3,6,50.0,31.01,0,1,25.01,Adequate
1750,6,Quadratic Equations,1,Intermediate,92.25,5,6,83.33,28.84,5,1,1.72,Strong
1750,30,Quantum Physics Basics,2,Advanced,59.55,2,6,33.33,41.89,5,1,29.53,Weak
1751,45,Computer Architecture,3,Advanced,79.96,4,6,66.67,30.61,1,0,0.0,Adequate
1751,32,Algorithms,3,Beginner,99.88,5,6,83.33,42.31,4,0,0.0,Strong
1751,15,Advanced Probability,1,Advanced,50.6,3,6,50.0,20.2,1,0,0.0,Weak
1751,42,Advanced Data Structures,3,Advanced,67.01,2,6,33.33,19.64,1,1,-1.24,Adequate
1751,37,Object-Oriented Programming,3,Intermediate,96.16,4,6,66.67,46.97,0,1,8.03,Strong
1751,33,Programming Fundamentals,3,Beginner,93.96,6,6,100.0,36.29,1,0,0.0,Strong
1751,21,Momentum,2,Intermediate,60.22,3,6,50.0,38.41,1,0,0.0,Adequate
1752,1,Number Systems,1,Beginner,74.62,5,6,83.33,28.89,4,0,0.0,Adequate
1752,45,Computer Architecture,3,Advanced,90.89,4,6,66.67,61.83,5,1,10.86,Strong
1752,24,Waves,2,Intermediate,87.27,4,6,66.67,24.54,5,0,0.0,Strong
1752,36,Data Structures,3,Intermediate,96.83,5,6,83.33,61.53,2,0,0.0,Strong
1752,28,Optics,2,Advanced,86.89,5,6,83.33,47.45,0,1,13.87,Strong
1752,2,Algebraic Expressions,1,Beginner,82.53,4,6,66.67,28.52,1,1,25.18,Strong
1752,3,Linear Equations,1,Beginner,71.92,6,6,100.0,35.39,1,1,17.34,Adequate
1752,21,Momentum,2,Intermediate,94.29,4,6,66.67,27.06,3,1,16.35,Strong
1752,39,Computer Networks,3,Intermediate,97.13,6,6,100.0,39.7,4,0,0.0,Strong
1752,35,Computer Systems Basics,3,Beginner,80.43,6,6,100.0,11.23,0,1,13.95,Strong
1752,18,Forces,2,Beginner,97.93,6,6,100.0,41.47,4,1,13.36,Strong
1752,7,Functions,1,Intermediate,49.39,3,6,50.0,39.35,2,0,0.0,Weak
1752,44,Machine Learning Fundamentals,3,Advanced,73.43,2,6,33.33,23.13,6,1,17.82,Adequate
1753,4,Ratios and Proportions,1,Beginner,49.61,3,6,50.0,32.04,3,0,0.0,Weak
1753,35,Computer Systems Basics,3,Beginner,42.35,2,6,33.33,48.69,2,1,23.73,Weak
1753,41,Algorithm Analysis,3,Advanced,20.26,0,6,0.0,6.81,7,0,0.0,Critical
1753,3,Linear Equations,1,Beginner,49.07,1,6,16.67,28.27,4,0,0.0,Weak
1753,6,Quadratic Equations,1,Intermediate,55.71,3,6,50.0,31.57,3,0,0.0,Weak
1753,21,Momentum,2,Intermediate,58.29,2,6,33.33,51.6,1,1,36.48,Weak
1753,33,Programming Fundamentals,3,Beginner,42.68,1,6,16.67,45.62,3,1,13.29,Weak
1754,35,Computer Systems Basics,3,Beginner,54.8,5,6,83.33,38.6,3,1,23.39,Weak
1754,37,Object-Oriented Programming,3,Intermediate,48.26,2,6,33.33,69.64,0,0,0.0,Weak
1754,6,Quadratic Equations,1,Intermediate,11.42,1,6,16.67,51.66,7,1,21.28,Critical
1754,14,Linear Algebra,1,Advanced,22.87,0,6,0.0,39.95,7,0,0.0,Critical
1754,38,Database Fundamentals,3,Intermediate,51.39,3,6,50.0,47.51,5,0,0.0,Weak
1754,22,Work and Power,2,Intermediate,39.84,3,6,50.0,25.71,3,1,19.13,Critical
1754,13,Integrals,1,Advanced,18.82,1,6,16.67,36.39,2,0,0.0,Critical
1754,23,Circular Motion,2,Intermediate,39.11,1,6,16.67,43.23,1,0,0.0,Critical
1755,36,Data Structures,3,Intermediate,39.41,2,6,33.33,39.28,5,0,0.0,Critical
1755,1,Number Systems,1,Beginner,51.19,2,6,33.33,22.24,7,0,0.0,Weak
1755,15,Advanced Probability,1,Advanced,34.38,1,6,16.67,36.24,6,0,0.0,Critical
1755,4,Ratios and Proportions,1,Beginner,37.94,2,6,33.33,42.14,7,1,22.29,Critical
1755,31,Computational Thinking,3,Beginner,49.31,1,6,16.67,46.79,7,0,0.0,Weak
1755,32,Algorithms,3,Beginner,56.5,1,6,16.67,42.74,7,0,0.0,Weak
1755,12,Derivatives,1,Advanced,10.93,1,6,16.67,47.67,2,0,0.0,Critical
1755,29,Modern Physics,2,Advanced,23.52,1,6,16.67,49.68,3,0,0.0,Critical
1755,18,Forces,2,Beginner,40.93,1,6,16.67,48.67,5,0,0.0,Weak
1756,2,Algebraic Expressions,1,Beginner,57.03,1,6,16.67,46.29,5,0,0.0,Weak
1756,7,Functions,1,Intermediate,36.96,0,6,0.0,29.94,6,1,5.57,Critical
1756,39,Computer Networks,3,Intermediate,41.73,1,6,16.67,50.46,3,1,10.7,Weak
1756,20,Electricity Basics,2,Beginner,42.19,3,6,50.0,32.2,6,0,0.0,Weak
1756,29,Modern Physics,2,Advanced,16.79,1,6,16.67,60.33,1,0,0.0,Critical
1756,36,Data Structures,3,Intermediate,64.29,3,6,50.0,46.43,3,1,26.8,Adequate
1756,32,Algorithms,3,Beginner,67.01,5,6,83.33,37.36,1,1,10.03,Adequate
1756,37,Object-Oriented Programming,3,Intermediate,36.95,1,6,16.67,42.31,2,1,31.13,Critical
1756,42,Advanced Data Structures,3,Advanced,46.48,4,6,66.67,24.02,6,1,5.78,Weak
1756,19,Energy,2,Beginner,43.89,3,6,50.0,52.23,7,0,0.0,Weak
1756,14,Linear Algebra,1,Advanced,26.27,2,6,33.33,42.57,0,0,0.0,Critical
1757,36,Data Structures,3,Intermediate,53.18,5,6,83.33,10.26,1,0,0.0,Weak
1757,28,Optics,2,Advanced,57.46,4,6,66.67,37.27,3,1,26.81,Weak
1757,11,Limits,1,Advanced,38.18,1,6,16.67,33.47,0,1,37.55,Critical
1757,3,Linear Equations,1,Beginner,54.18,3,6,50.0,32.19,3,0,0.0,Weak
1757,22,Work and Power,2,Intermediate,62.32,4,6,66.67,52.45,1,1,9.36,Adequate
1757,24,Waves,2,Intermediate,56.85,2,6,33.33,17.19,7,1,22.38,Weak
1757,15,Advanced Probability,1,Advanced,42.73,3,6,50.0,41.06,5,1,26.48,Weak
1757,42,Advanced Data Structures,3,Advanced,55.92,3,6,50.0,31.99,0,0,0.0,Weak
1757,1,Number Systems,1,Beginner,79.12,5,6,83.33,23.73,0,0,0.0,Adequate
1757,16,Measurement and Units,2,Beginner,72.47,4,6,66.67,43.63,0,0,0.0,Adequate
1757,23,Circular Motion,2,Intermediate,51.94,2,6,33.33,36.27,1,0,0.0,Weak
1757,4,Ratios and Proportions,1,Beginner,54.67,2,6,33.33,34.39,1,0,0.0,Weak
1757,17,Motion,2,Beginner,61.25,3,6,50.0,48.03,0,0,0.0,Adequate
1757,41,Algorithm Analysis,3,Advanced,56.43,4,6,66.67,33.59,7,0,0.0,Weak
1757,7,Functions,1,Intermediate,29.75,0,6,0.0,35.38,2,0,0.0,Critical
1758,4,Ratios and Proportions,1,Beginner,28.44,1,6,16.67,40.31,5,1,1.32,Critical
1758,22,Work and Power,2,Intermediate,24.46,1,6,16.67,59.19,0,0,0.0,Critical
1758,41,Algorithm Analysis,3,Advanced,4.0,0,6,0.0,52.84,3,0,0.0,Critical
1758,39,Computer Networks,3,Intermediate,25.12,2,6,33.33,42.87,0,0,0.0,Critical
1758,40,Operating Systems Basics,3,Intermediate,34.97,3,6,50.0,47.75,4,1,11.06,Critical
1758,26,Thermodynamics,2,Advanced,35.48,1,6,16.67,54.92,1,0,0.0,Critical
1758,20,Electricity Basics,2,Beginner,31.07,2,6,33.33,31.64,3,1,2.86,Critical
1758,17,Motion,2,Beginner,23.85,2,6,33.33,49.77,2,1,3.77,Critical
1758,12,Derivatives,1,Advanced,7.33,0,6,0.0,51.64,3,0,0.0,Critical
1758,31,Computational Thinking,3,Beginner,25.18,0,6,0.0,50.83,7,1,12.86,Critical
1759,8,Systems of Equations,1,Intermediate,31.24,1,6,16.67,36.57,0,1,21.87,Critical
1759,24,Waves,2,Intermediate,12.81,0,6,0.0,30.15,5,1,7.72,Critical
1759,28,Optics,2,Advanced,5.15,1,6,16.67,41.37,3,1,9.78,Critical
1759,41,Algorithm Analysis,3,Advanced,41.06,4,6,66.67,41.88,0,1,10.22,Weak
1759,14,Linear Algebra,1,Advanced,35.35,1,6,16.67,38.23,5,0,0.0,Critical
1760,32,Algorithms,3,Beginner,21.63,0,6,0.0,60.61,0,0,0.0,Critical
1760,39,Computer Networks,3,Intermediate,29.62,0,6,0.0,38.95,3,1,20.94,Critical
1760,34,Data Representation,3,Beginner,28.33,1,6,16.67,55.16,5,1,16.85,Critical
1760,45,Computer Architecture,3,Advanced,16.91,1,6,16.67,30.54,5,1,27.24,Critical
1760,15,Advanced Probability,1,Advanced,24.01,1,6,16.67,48.32,0,0,0.0,Critical
1760,43,Artificial Intelligence Fundamentals,3,Advanced,27.91,1,6,16.67,25.8,4,0,0.0,Critical
1760,4,Ratios and Proportions,1,Beginner,34.84,3,6,50.0,59.32,3,1,13.96,Critical
1760,20,Electricity Basics,2,Beginner,44.45,4,6,66.67,31.74,2,1,25.33,Weak
1760,21,Momentum,2,Intermediate,37.78,0,6,0.0,56.59,0,1,30.03,Critical
1760,33,Programming Fundamentals,3,Beginner,15.56,1,6,16.67,40.86,1,0,0.0,Critical
1760,10,Probability,1,Intermediate,28.52,2,6,33.33,56.53,6,0,0.0,Critical
1760,1,Number Systems,1,Beginner,29.72,1,6,16.67,57.12,1,1,23.41,Critical
1761,9,Trigonometry,1,Intermediate,78.6,5,6,83.33,35.16,3,1,4.88,Adequate
1761,18,Forces,2,Beginner,94.16,5,6,83.33,39.67,5,1,10.28,Strong
1761,42,Advanced Data Structures,3,Advanced,44.04,2,6,33.33,34.17,6,1,12.82,Weak
1761,13,Integrals,1,Advanced,56.95,2,6,33.33,29.16,2,0,0.0,Weak
1761,11,Limits,1,Advanced,78.94,3,6,50.0,24.01,5,0,0.0,Adequate
1761,39,Computer Networks,3,Intermediate,76.31,4,6,66.67,19.75,2,1,0.83,Adequate
1762,18,Forces,2,Beginner,52.4,0,6,0.0,28.52,3,0,0.0,Weak
1762,2,Algebraic Expressions,1,Beginner,60.87,3,6,50.0,29.9,0,0,0.0,Adequate
1762,27,Electromagnetism,2,Advanced,9.43,1,6,16.67,58.4,0,0,0.0,Critical
1762,43,Artificial Intelligence Fundamentals,3,Advanced,15.62,2,6,33.33,51.96,4,0,0.0,Critical
1762,11,Limits,1,Advanced,36.13,2,6,33.33,17.43,7,0,0.0,Critical
1762,4,Ratios and Proportions,1,Beginner,51.82,4,6,66.67,41.49,5,1,12.07,Weak
1762,15,Advanced Probability,1,Advanced,49.15,3,6,50.0,72.5,2,0,0.0,Weak
1763,43,Artificial Intelligence Fundamentals,3,Advanced,44.19,2,6,33.33,45.67,2,0,0.0,Weak
1763,31,Computational Thinking,3,Beginner,48.53,1,6,16.67,49.18,5,1,27.45,Weak
1763,16,Measurement and Units,2,Beginner,87.43,6,6,100.0,28.24,6,0,0.0,Strong
1763,32,Algorithms,3,Beginner,63.4,5,6,83.33,42.03,2,0,0.0,Adequate
